cluster	count	casing patterns
र	31389	
प	12357	
स	11750	
क	11031	
नै	9407	
आ	9394	
अ	8680	
त	8222	
ण	8200	
गै	8107	
म	7704	
यो	7155	
या	6443	
ब	5717	
ई	5550	
है	5330	
द	4972	
न	4811	
सा	4761	
गी	4755	
कै	4606	
को	4572	
बा	4557	
में	4415	
मे	4352	
गो	4297	
ग	4253	
रै	4178	
ज	4079	
रा	4049	
ऊं	4024	
हो	3992	
बि	3296	
गे	3119	
लो	3042	
खा	2989	
के	2871	
तो	2867	
नी	2794	
का	2787	
वा	2743	
ना	2721	
बिं	2701	
ला	2683	
ता	2673	
री	2661	
गा	2652	
दे	2635	
झि	2622	
ल	2616	
वै	2596	
जा	2560	
मा	2530	
रो	2346	
सी	2337	
बे	2333	
बो	2308	
था	2258	
सू	2191	
यी	2167	
ग्	2094	
दि	2089	
रे	2071	
ख	2023	
स्	2022	
हा	2015	
मैं	2009	
चा	1918	
ए	1915	
य	1891	
ओ	1878	
यां	1722	
सु	1703	
बी	1660	
थे	1650	
बां	1611	
क्	1600	
ड़	1532	
ईं	1517	
ती	1488	
गां	1405	
च	1363	
मि	1362	
णो	1342	
ह	1329	
प्	1298	
यूं	1244	
पा	1215	
उ	1140	
रि	1138	
दा	1134	
म्	1091	
तां	1070	
णै	1065	
न्	1052	
लि	1050	
दी	1029	
हे	1024	
ले	1000	
च्	996	
दू	981	
मी	981	
ध	972	
इ	947	
सि	936	
इं	890	
वि	849	
ळा	844	
ळ	837	
भो	835	
जे	814	
व	801	
यै	799	
कि	785	
त्	778	
फे	776	
णा	774	
मो	745	
फ	738	
ली	737	
ड	736	
जी	732	
पां	731	
लु	712	
ल्	710	
पू	692	
ठै	684	
नि	662	
ड़ा	660	
छो	654	
चे	653	
ट	647	
वं	640	
भा	631	
भु	619	
ख्	617	
ज्	617	
दो	609	
हूं	609	
कीं	607	
घ	590	
पे	583	
हु	583	
ळै	569	
ळो	559	
भे	558	
बु	556	
रू	549	
णी	546	
दु	543	
ड़ी	541	
ड़ो	539	
ण्	538	
भ	538	
सो	538	
तूं	536	
पि	532	
टो	527	
सं	516	
की	502	
टे	497	
रां	497	
लै	489	
वो	483	
आं	471	
द्	469	
जिं	462	
रूं	455	
मु	449	
मू	440	
लां	429	
ते	428	
ने	424	
थ	423	
दै	423	
ति	415	
धा	405	
खो	404	
टी	400	
हि	399	
ळी	385	
टा	360	
छा	356	
ची	354	
कु	353	
जि	345	
से	345	
ही	342	
ऐ	341	
ठ	341	
मै	341	
पौ	332	
सै	321	
खु	315	
मां	312	
छ	306	
गु	303	
पी	303	
खे	298	
ठी	297	
रु	291	
वां	287	
हां	270	
झ	262	
टै	262	
सां	252	
किं	251	
जो	251	
नो	251	
ड़ै	250	
तु	238	
घा	224	
जीं	224	
खै	223	
नु	223	
ब्	217	
चो	215	
यू	212	
चु	210	
तै	206	
नूं	204	
यु	203	
कां	201	
डा	200	
ठा	197	
छी	182	
धि	177	
फि	177	
खी	174	
अं	162	
जां	162	
ढा	161	
चै	157	
पु	157	
चि	156	
धी	155	
ऊ	153	
ढ	149	
दां	146	
मूं	146	
नां	139	
धो	135	
भी	135	
ये	134	
खि	130	
जै	127	
नों	124	
झू	122	
झा	117	
पै	112	
थि	111	
कू	105	
थो	101	
बू	101	
डै़	98	
फा	98	
गि	96	
बं	95	
ठूं	88	
हू	88	
फें	87	
ध्	83	
भू	79	
कूं	76	
खां	76	
डी	76	
मुं	76	
जु	73	
डे	72	
मौ	72	
ळि	69	
हों	69	
ढी	68	
णूं	67	
पं	67	
ढूं	65	
झै	63	
णे	63	
फू	62	
टि	61	
ठे	61	
तं	60	
छु	59	
सिं	58	
ळां	57	
वी	57	
र्	55	
धे	54	
ठो	53	
खू	52	
थी	52	
खूं	51	
झो	50	
डै	49	
लू	48	
झी	47	
झे	47	
चं	45	
छै	45	
चिं	43	
नं	42	
लूं	42	
पों	39	
चां	38	
वूं	37	
नीं	36	
फी	36	
णि	35	
बै	35	
ळे	32	
ड़ि	31	
झु	29	
डि	29	
कं	28	
टु	28	
णां	28	
फ्	28	
रें	28	
डे़	27	
ढो	27	
भें	27	
लं	27	
गू	26	
घो	26	
नू	26	
चुं	25	
डो	25	
ड़ां	24	
धै	24	
पो	24	
यों	24	
छि	23	
टू	23	
तू	23	
सूं	23	
गं	22	
ठ्	22	
चों	20	
छू	20	
डूं	20	
फो	19	
6	18	
जू	18	
ढै	18	
णू	18	
धू	18	
निं	18	
सौ	18	
0	17	
ड़े	17	
गूं	16	
गों	16	
जं	16	
टां	16	
थै	16	
दें	16	
यि	16	
ळ्	16	
उं	15	
चौ	15	
भां	15	
रं	15	
भि	14	
य्	14	
1	13	
डू	13	
थू	13	
बुं	13	
मं	13	
सों	13	
2	12	
कुं	12	
घु	12	
जूं	12	
ठुं	12	
वों	12	
खं	11	
थु	11	
धुं	11	
रों	11	
खीं	10	
छूं	10	
पूं	10	
बूं	10	
बें	10	
वे	10	
सीं	10	
सुं	10	
सें	10	
4	9	
खिं	9	
घं	9	
झां	9	
लौ	9	
5	8	
ओं	8	
कें	8	
घि	8	
झ्	8	
डां	8	
फु	8	
9	7	
घे	7	
चूं	7	
ठं	7	
थें	7	
दं	7	
भै	7	
भ्	7	
व्	7	
चू	6	
ठि	6	
लें	6	
छे	5	
ट्	5	
ठू	5	
ढं	5	
ढि	5	
ळूं	5	
वीं	5	
3	4	
7	4	
गुं	4	
घी	4	
छिं	4	
छ्	4	
झूं	4	
डं	4	
ड़ूं	4	
डु	4	
ढे	4	
ढों	4	
नौ	4	
पें	4	
भं	4	
ळू	4	
वैं	4	
8	3	
डि़	3	
ढ़ा	3	
धु	3	
धूं	3	
पीं	3	
मिं	3	
यं	3	
लों	3	
हं	3	
ऐं	2	
घीं	2	
घू	2	
छां	2	
जौ	2	
झुं	2	
झों	2	
ठां	2	
ड़ू	2	
ढ़	2	
नुं	2	
पुं	2	
फां	2	
फूं	2	
फौ	2	
मों	2	
गिं	1	
घिं	1	
घूं	1	
छीं	1	
जीे	1	
टुं	1	
ड़ं	1	
ड़़ा	1	
ड़ु	1	
डि़़	1	
डीं	1	
डू़ं	1	
ड्	1	
ढ़ी	1	
ढां	1	
ढु	1	
ढुं	1	
ढू	1	
ढैं	1	
णु	1	
णुं	1	
णों	1	
थां	1	
दूं	1	
दों	1	
धां	1	
पिं	1	
भीं	1	
भूं	1	
रैं	1	
ळु	1	
वैे	1	
